ID,Passenger_ID,Route ID,Class
4259,1195,425,Economy
4260,1632,1352,Economy
4261,769,1674,Economy
4262,1556,680,Economy
4263,293,226,Business
4264,1974,407,First
4265,1842,1525,Economy
4266,210,993,Economy
4267,1911,1178,Business
4268,228,1741,Economy
4269,77,847,Economy
4270,636,758,Economy
4271,1486,371,First
4272,186,1023,Economy
4273,1044,263,Economy
4274,370,1518,Business
4275,108,721,Economy
4276,1383,115,Economy
4277,609,1612,First
4278,1141,259,Business
4279,106,1117,Economy
4280,510,1865,Business
4281,1524,1119,Business
4282,509,871,First
4283,567,1883,Business
4284,32,1460,First
4285,863,398,First
4286,468,536,Business
4287,1667,1775,Economy
4288,11,401,Economy
4289,926,1590,Economy
4290,1311,940,Economy
4291,1767,596,Economy
4292,1747,860,Economy
4293,1223,732,First
4294,1734,163,Economy
4295,139,338,Economy
4296,882,700,Economy
4297,413,597,Economy
4298,845,1637,Economy
4299,1287,887,First
4300,732,1660,Economy
4301,1557,1506,Economy
4302,1496,1820,Economy
4303,337,1733,Economy
4304,1795,1131,Economy
4305,530,178,Economy
4306,1086,1188,Economy
4307,931,1257,First
4308,736,513,Economy
4309,97,1308,Economy
4310,91,710,Economy
4311,1913,1467,First
4312,1264,662,Economy
4313,1501,1363,Business
4314,1066,342,First
4315,865,1513,Economy
4316,1645,1374,First
4317,538,861,Economy
4318,1442,1467,Economy
4319,1145,1307,Economy
4320,1331,77,Economy
4321,1867,699,Economy
4322,1637,1631,Economy
4323,156,1327,Business
4324,32,1180,Economy
4325,885,530,First
4326,1059,1925,Economy
4327,294,1508,Economy
4328,688,1894,Economy
4329,1286,1599,First
4330,636,1635,Economy
4331,728,1831,Economy
4332,385,46,Economy
4333,898,1881,Economy
4334,352,1132,Economy
4335,954,643,Business
4336,1023,782,Economy
4337,400,1536,Economy
4338,1007,1414,Business
4339,1457,1983,Economy
4340,676,1865,First
4341,1483,828,Economy
4342,300,1333,Economy
4343,364,1501,Business
4344,1988,865,Economy
4345,1259,1175,Economy
4346,1609,1833,Economy
4347,993,130,Economy
4348,734,1319,Economy
4349,1529,745,Economy
4350,1611,85,Economy
4351,513,135,Economy
4352,139,1642,Economy
4353,1047,1106,Economy
4354,1906,1869,Economy
4355,118,685,Economy
4356,1468,257,Business
4357,1363,522,Economy
4358,1774,1204,Economy
4359,554,55,Economy
4360,1655,1176,First
4361,801,1397,Economy
4362,247,1995,Business
4363,161,509,Economy
4364,656,652,Economy
4365,1530,1908,Economy
4366,929,1206,Business
4367,1960,1569,Economy
4368,247,93,Economy
4369,364,48,Economy
4370,564,530,Economy
4371,1768,748,Business
4372,1564,215,Economy
4373,874,8,Economy
4374,557,1102,First
4375,1743,1248,Economy
4376,924,249,First
4377,1266,45,Economy
4378,423,1214,Economy
4379,512,344,Economy
4380,184,623,Economy
4381,1424,918,Economy
4382,1034,194,Economy
4383,261,1470,Economy
4384,1321,988,Economy
4385,1990,798,Economy
4386,1017,245,Business
4387,339,1791,Economy
4388,1841,257,Business
4389,1486,1282,Economy
4390,1259,1898,Economy
4391,1311,355,Business
4392,1810,1269,Economy
4393,444,511,Business
4394,1867,1059,Economy
4395,1141,170,First
4396,821,803,Economy
4397,1292,971,Business
4398,1499,522,Business
4399,1105,1308,Economy
4400,940,1103,Economy
4401,512,123,Economy
4402,1599,1239,Economy
4403,564,1795,Economy
4404,516,1383,Economy
4405,924,1170,Economy
4406,1243,1649,Economy
4407,1728,1214,Economy
4408,1762,1597,Economy
4409,120,963,First
4410,1054,1666,Economy
4411,31,1647,Economy
4412,744,1578,Economy
4413,129,260,Economy
4414,1737,479,Economy
4415,1356,1563,Economy
4416,468,372,Economy
4417,1138,1303,Economy
4418,1495,971,First
4419,39,1828,Business
4420,1553,290,Economy
4421,1448,542,Economy
4422,783,607,Economy
4423,286,871,Economy
4424,618,1782,Economy
4425,501,71,Economy
4426,1930,1959,Business
4427,1193,956,Economy
4428,772,472,First
4429,1291,1306,Economy
4430,1490,1792,Economy
4431,352,1812,Economy
4432,1640,885,Economy
4433,1506,272,Economy
4434,1626,658,Economy
4435,1342,1074,First
4436,897,1986,Economy
4437,288,30,Economy
4438,858,5,Economy
4439,1744,901,Economy
4440,205,1253,Economy
4441,1232,1573,Economy
4442,312,1831,Economy
4443,722,283,Business
4444,1322,367,Economy
4445,339,419,Economy
4446,571,1469,Economy
4447,1592,1923,Economy
4448,987,1294,Economy
4449,270,1888,Economy
4450,705,861,Economy
4451,861,1616,Economy
4452,1510,1671,Economy
4453,1068,368,Economy
4454,848,342,Economy
4455,824,109,First
4456,210,380,Economy
4457,685,880,Economy
4458,93,1927,Business
4459,928,1001,Economy
4460,1919,1578,Business
4461,513,1501,Business
4462,1556,430,Economy
4463,1046,1918,Business
4464,1905,1833,Economy
4465,1209,1630,First
4466,1083,702,Economy
4467,583,1740,Economy
4468,1350,1289,Economy
4469,1857,1696,Economy
4470,255,372,Economy
4471,1992,922,First
4472,810,587,Economy
4473,358,187,Economy
4474,633,1939,Economy
4475,1760,1473,Economy
4476,1324,137,Economy
4477,1715,713,Economy
4478,1755,926,Economy
4479,132,1419,First
4480,1187,495,Economy
4481,1306,467,Economy
4482,426,309,Business
4483,598,1277,Business
4484,135,335,Economy
4485,749,853,Economy
4486,912,272,Economy
4487,331,436,Economy
4488,753,205,Economy
4489,224,1724,First
4490,1423,1016,Economy
4491,1814,1037,Economy
4492,1369,524,Economy
4493,1010,397,Economy
4494,725,998,Economy
4495,1326,930,Economy
4496,959,1779,Business
4497,428,929,Economy
4498,784,1188,Economy
4499,407,1440,Economy
4500,860,166,Economy
4501,1218,1023,Economy
4502,162,1608,Economy
4503,905,426,Business
4504,897,562,Economy
4505,461,1679,Business
4506,1038,893,Economy
4507,948,676,First
4508,175,993,Economy
4509,289,1268,Economy
4510,1642,1600,Economy
4511,804,1275,Economy
4512,1974,1199,Economy
4513,1863,1890,Business
4514,66,1534,Economy
4515,431,742,Economy
4516,1679,1154,Economy
4517,727,569,Economy
4518,1378,472,Economy
4519,1371,1982,Economy
4520,927,1539,Economy
4521,222,387,Economy
4522,1385,875,Economy
4523,1009,1753,Economy
4524,1332,664,Business
4525,973,195,Economy
4526,1455,1014,Economy
4527,1759,1859,Economy
4528,1828,473,Business
4529,528,312,Economy
4530,1351,133,Economy
4531,336,1210,Economy
4532,1152,1416,Economy
4533,901,239,Business
4534,1152,989,Economy
4535,1851,1337,Economy
4536,131,791,Economy
4537,1993,483,Economy
4538,1737,210,Economy
4539,1715,1123,Economy
4540,1263,626,Economy
4541,1027,1471,Economy
4542,1448,1691,Economy
4543,1285,1431,Economy
4544,1257,1006,Economy
4545,294,1186,Economy
4546,512,1137,Economy
4547,1685,1319,Economy
4548,1433,1364,Economy
4549,1149,1046,Economy
4550,293,77,Economy
4551,719,495,Economy
4552,1801,1402,Economy
4553,860,855,Economy
4554,1706,498,Business
4555,1992,1235,Business
4556,1628,1297,Business
4557,1165,352,Business
4558,188,835,Economy
4559,213,1502,First
4560,1262,268,Economy
4561,228,1972,Economy
4562,151,240,Economy
4563,380,1147,Economy
4564,1296,121,Economy
4565,96,1316,Business
4566,1219,1800,Economy
4567,219,1839,Economy
4568,1942,436,Economy
4569,1250,1660,Economy
4570,671,782,Economy
4571,386,1386,Economy
4572,773,276,Economy
4573,326,546,Economy
4574,432,1992,First
4575,787,749,Economy
4576,1613,47,Economy
4577,169,990,Economy
4578,1557,1413,Economy
4579,1098,56,Economy
4580,537,397,Business
4581,25,313,Economy
4582,733,1706,Business
4583,412,993,Business
4584,459,906,Economy
4585,1274,329,First
4586,1040,1828,Economy
4587,1995,843,Economy
4588,1356,1038,Economy
4589,1656,362,First
4590,492,1632,Economy
4591,1079,1003,Economy
4592,1015,1536,Economy
4593,1986,570,Economy
4594,807,1069,Economy
4595,1750,936,Economy
4596,364,224,Economy
4597,434,1443,Economy
4598,1055,366,Economy
4599,82,40,Economy
4600,151,1295,Business
4601,1961,884,Economy
4602,1287,1831,Economy
4603,1280,423,First
4604,508,534,Economy
4605,200,519,Economy
4606,652,96,Economy
4607,996,1222,Economy
4608,925,1412,Business
4609,296,1445,Economy
4610,658,1902,Economy
4611,1027,525,Economy
4612,869,42,Economy
4613,773,1724,Economy
4614,1055,956,Economy
4615,1589,196,Economy
4616,2000,505,Business
4617,1631,1199,Economy
4618,592,1812,Economy
4619,1702,355,Economy
4620,946,920,Economy
4621,1477,575,Economy
4622,169,1983,Economy
4623,1566,1096,Business
4624,605,828,Economy
4625,174,1810,Business
4626,861,572,Economy
4627,352,91,Economy
4628,1112,265,Economy
4629,487,269,Business
4630,449,1188,Business
4631,499,1966,First
4632,1665,1589,Economy
4633,1395,1672,Economy
4634,1918,1970,Economy
4635,770,1428,Economy
4636,784,1730,Economy
4637,1678,1667,Economy
4638,424,684,Economy
4639,1175,1104,Economy
4640,1245,498,Economy
4641,1078,1210,First
4642,66,1823,Economy
4643,1535,1375,Economy
4644,1080,1536,Business
4645,138,1574,Economy
4646,1920,158,First
4647,1524,1145,Economy
4648,1386,745,Economy
4649,1756,1053,Economy
4650,393,1880,Business
4651,326,708,Economy
4652,1445,1481,Business
4653,1491,1466,Economy
4654,675,1115,Business
4655,390,1877,Economy
4656,624,1448,Economy
4657,490,1104,Economy
4658,1961,1509,Economy
4659,962,1995,First
4660,139,428,Economy
4661,1753,892,Economy
4662,529,649,Economy
4663,1985,328,Economy
4664,1345,110,Business
4665,1580,752,Business
4666,1073,1577,Economy
4667,1297,990,Economy
4668,1972,991,Economy
4669,312,1288,Economy
4670,47,728,Economy
4671,407,1321,Economy
4672,184,860,Economy
4673,426,661,Economy
4674,1803,647,Economy
4675,1926,1052,Economy
4676,149,721,Economy
4677,1269,955,Business
4678,1382,331,Business
4679,328,272,Economy
4680,492,770,Economy
4681,1504,1518,Economy
4682,945,562,Economy
4683,573,772,Economy
4684,1027,921,Economy
4685,176,1854,Economy
4686,715,1340,Economy
4687,307,1710,Economy
4688,206,1224,Economy
4689,1965,1817,Economy
4690,1072,1447,Economy
4691,949,1616,Economy
4692,1490,701,Economy
4693,569,1638,Economy
4694,502,1519,Economy
4695,1310,1575,Economy
4696,165,771,Economy
4697,673,314,Economy
4698,1441,732,First
4699,194,1441,Economy
4700,1548,132,Economy
4701,1789,1542,Economy
4702,756,972,Economy
4703,4,1587,Economy
4704,788,173,Economy
4705,839,301,Economy
4706,1614,6,First
4707,1703,414,Economy
4708,100,1484,Economy
4709,933,1098,Economy
4710,1871,1051,Business
4711,2,1917,Business
4712,1160,1633,Economy
4713,518,1981,First
4714,810,26,Economy
4715,1298,48,Economy
4716,849,794,Economy
4717,216,1720,First
4718,1595,366,Economy
4719,905,1108,Economy
4720,838,355,Economy
4721,1442,938,Economy
4722,1757,358,First
4723,378,922,Economy
4724,1347,1090,Economy
4725,1111,1665,Economy
4726,575,648,Economy
4727,795,369,First
4728,253,1737,Business
4729,316,394,Economy
4730,750,512,First
4731,1561,1959,Economy
4732,787,1100,Economy
4733,302,1908,Economy
4734,338,1264,Economy
4735,1416,1304,Economy
4736,1083,1706,Economy
4737,1096,741,Economy
4738,1629,845,Economy
4739,1027,1179,Economy
4740,1397,90,First
4741,1109,292,Economy
4742,1232,1358,First
4743,278,373,First
4744,657,398,Economy
4745,943,1332,Business
4746,1492,945,Economy
4747,1956,192,Economy
4748,1593,1537,Economy
4749,412,1671,Economy
4750,1441,1675,Economy
4751,449,207,Economy
4752,314,56,Economy
4753,716,843,Economy
4754,1119,609,Economy
4755,1947,1140,Economy
4756,1502,453,Economy
4757,170,1011,Economy
4758,781,1896,Economy
4759,659,1013,Economy
4760,1423,995,Business
4761,334,267,Economy
4762,400,227,Business
4763,490,1939,Economy
4764,379,482,Economy
4765,1697,838,Economy
4766,1608,1316,Economy
4767,1972,16,Economy
4768,563,1134,Business
4769,1819,488,Economy
4770,935,1882,Economy
4771,759,1456,Economy
4772,106,1475,Economy
4773,550,336,Business
4774,1744,1844,Economy
4775,613,1091,Economy
4776,1240,1169,Economy
4777,1190,851,Economy
4778,1106,826,Economy
4779,1249,766,Economy
4780,939,1741,First
4781,556,677,Economy
4782,79,241,Business
4783,788,160,Economy
4784,489,639,Economy
4785,1855,1372,Economy
4786,1294,1176,Economy
4787,1436,1296,Economy
4788,911,1851,First
4789,1607,1224,Economy
4790,1429,1617,Economy
4791,1664,887,Economy
4792,1173,1941,Economy
4793,1250,181,Business
4794,378,1280,Economy
4795,593,316,Business
4796,1364,1484,Economy
4797,1263,555,Economy
4798,903,986,First
4799,1644,1452,Economy
4800,1151,3,Economy
4801,104,1321,Economy
4802,1291,1603,Economy
4803,1247,567,Business
4804,292,1292,Economy
4805,1437,1357,Economy
4806,179,825,Economy
4807,761,1339,Economy
4808,439,794,Business
4809,1395,665,Economy
4810,910,954,Business
4811,1481,151,Economy
4812,659,324,Economy
4813,369,204,Economy
4814,176,221,Economy
4815,310,1576,Economy
4816,978,1313,Economy
4817,1252,1907,First
4818,1377,1172,Economy
4819,1422,294,First
4820,1342,1117,Economy
4821,1561,1185,Economy
4822,53,1661,Economy
4823,1377,433,Economy
4824,1513,847,Business
4825,1275,1142,Economy
4826,1738,1776,Economy
4827,951,1575,Economy
4828,1754,583,Economy
4829,77,724,Economy
4830,578,1371,Economy
4831,1731,314,Economy
4832,611,1759,Economy
4833,1106,662,Economy
4834,1897,499,Business
4835,399,1727,Economy
4836,1484,384,Economy
4837,1434,1387,Economy
4838,347,1087,Economy
4839,769,1255,First
4840,1727,1127,Economy
4841,419,326,Economy
4842,1298,252,Economy
4843,135,1238,Economy
4844,742,852,Economy
4845,313,1396,Business
4846,144,1290,Economy
4847,1859,1403,Economy
4848,1058,935,Economy
4849,1026,1263,Economy
4850,486,1517,First
4851,873,514,Economy
4852,1880,401,Economy
4853,108,1319,Economy
4854,29,475,Economy
4855,1050,1271,Economy
4856,47,1038,Economy
4857,1898,1690,Economy
4858,371,1022,Economy
4859,841,584,Economy
4860,974,1228,Business
4861,1042,1919,Economy
4862,1155,1435,Business
4863,1352,488,Business
4864,145,1136,Economy
4865,686,435,First
4866,59,931,Economy
4867,1863,798,Economy
4868,809,820,First
4869,1987,906,Business
4870,2000,101,Business
4871,390,890,Economy
4872,1410,1034,Economy
4873,1720,1990,First
4874,956,51,Economy
4875,1147,1459,Economy
4876,192,1096,Economy
4877,1744,502,Business
4878,197,1651,Economy
4879,650,708,Economy
4880,1883,6,Economy
4881,1130,1956,Economy
4882,392,1865,Economy
4883,280,963,Economy
4884,872,1786,Economy
4885,1458,1582,First
4886,125,1741,Economy
4887,349,30,Business
4888,585,1037,Economy
4889,1900,282,Economy
4890,1440,30,Economy
4891,1982,943,First
4892,219,737,Economy
4893,735,47,Economy
4894,401,1740,Economy
4895,1142,485,Economy
4896,370,151,Economy
4897,132,973,Economy
4898,1504,1169,First
4899,164,570,Economy
4900,154,109,Business
4901,1053,1304,First
4902,1789,796,Business
4903,1113,839,Economy
4904,774,1247,Economy
4905,166,383,Economy
4906,1087,487,Economy
4907,1171,780,Economy
4908,945,1467,Economy
4909,880,1350,Economy
4910,561,967,Business
4911,684,1211,Economy
4912,1533,1370,Economy
4913,1009,340,Economy
4914,1391,936,Economy
4915,911,1635,Economy
4916,1398,1896,Economy
4917,318,742,Economy
4918,912,1353,Economy
4919,1432,1604,Economy
4920,252,310,Business
4921,1247,1687,Economy
4922,187,332,Economy
4923,968,1755,Economy
4924,1671,1676,Economy
4925,1408,1246,Economy
4926,773,1600,First
4927,325,1114,Economy
4928,345,771,Business
4929,1735,1155,Business
4930,43,1900,First
4931,1467,1043,First
4932,1956,1713,Business
4933,519,718,Economy
4934,9,221,Economy
4935,1769,705,Economy
4936,1556,454,Economy
4937,335,1317,Economy
4938,1898,727,Economy
4939,1091,1998,Economy
4940,448,1690,Economy
4941,1063,1872,Economy
4942,129,347,Economy
4943,813,1108,Economy
4944,1984,663,Economy
4945,779,784,Economy
4946,1889,435,Business
4947,530,320,Economy
4948,1232,1931,Economy
4949,37,456,First
4950,428,1429,Economy
4951,1923,8,First
4952,1845,683,Economy
4953,1424,1251,Economy
4954,1325,1997,Economy
4955,637,1465,Economy
4956,1340,1006,Economy
4957,783,1793,Economy
4958,1436,1672,Economy
4959,401,1217,Economy
4960,854,145,Economy
4961,70,282,Economy
4962,253,674,Economy
4963,1392,681,Economy
4964,1390,1469,Economy
4965,526,1492,Business
4966,571,586,Economy
4967,465,175,Economy
4968,1001,64,Economy
4969,673,1295,Economy
4970,156,1618,Economy
4971,706,1483,Economy
4972,139,759,Economy
4973,244,1713,Economy
4974,307,761,First
4975,1849,723,Economy
4976,45,68,Economy
4977,1354,1506,Economy
4978,1745,186,Economy
4979,1731,996,Economy
4980,529,221,Economy
4981,791,1342,Economy
4982,1546,1206,First
4983,1917,1137,First
4984,1804,54,Economy
4985,85,1964,Economy
4986,1304,1427,Economy
4987,213,1801,Economy
4988,1737,1384,Economy
4989,124,163,Economy
4990,1909,1009,Economy
4991,758,1848,Business
4992,1462,1307,Economy
4993,950,1124,Economy
4994,1253,1977,Economy
4995,356,1409,First
4996,1831,1973,Economy
4997,326,109,Economy
4998,256,1758,Business
4999,485,1739,Economy
5000,737,279,Economy
5001,1647,1291,Economy
5002,1259,1259,Economy
5003,659,114,Economy
5004,1499,904,Business
5005,1354,266,Economy
5006,170,685,Economy
5007,144,408,Economy
5008,1520,1685,Business
5009,1273,500,Economy
5010,1260,1501,Economy
5011,798,347,Business
5012,1443,1351,First
5013,593,912,Economy
5014,1556,1219,Economy
5015,225,1425,Economy
5016,1920,57,First
5017,1358,839,Economy
5018,11,1137,Economy
5019,1846,712,Economy
5020,1960,1561,Economy
5021,498,1795,Economy
5022,225,413,Economy
5023,1713,650,Economy
5024,715,1986,Economy
5025,136,808,Economy
5026,79,834,Economy
5027,319,565,Economy
5028,1486,1613,Economy
5029,1622,631,Economy
5030,1879,1056,First
5031,731,1085,Economy
5032,211,1900,Economy
5033,204,657,First
5034,1509,1099,First
